Fuel Type Code,City,State,ZIP,EV Total Port Count (Beta)
ELEC,Alexandria,VA,22302,2.0
ELEC,Alexandria,VA,22315,2.0
ELEC,Arlington,VA,22201,4.0
ELEC,Ashburn,VA,20147,2.0
ELEC,Ashburn,VA,20147,2.0
ELEC,Centreville,VA,20121,2.0
ELEC,Chantilly,VA,20151,2.0
ELEC,Dulles,VA,20166,4.0
ELEC,Fairfax,VA,22033,2.0
ELEC,Fairfax,VA,22033,2.0
ELEC,Mclean,VA,22102,1.0
ELEC,Springfield,VA,22150,2.0
ELEC,Auburn,WA,98002,2.0
ELEC,Auburn,WA,98002,2.0
ELEC,Lynnwood,WA,98037,2.0
ELEC,Lynnwood,WA,98036,4.0
ELEC,Seattle,WA,98109,1.0
ELEC,Seattle,WA,98115,2.0
ELEC,Woodbridge,NJ,7095,4.0
ELEC,Fort Worth,TX,76132,3.0
ELEC,Providence,RI,2903,2.0
ELEC,Waterbury,CT,6706,2.0
ELEC,The Woodlands,TX,77380,2.0
ELEC,Baltimore,MD,21236,2.0
ELEC,Sunnyvale,CA,94087,2.0
ELEC,Detroit,MI,48202,5.0
ELEC,Pasadena,CA,91107,2.0
ELEC,Chino,CA,91710,2.0
ELEC,Long Beach,CA,90807,2.0
ELEC,Los Angeles,CA,90041,2.0
ELEC,Naperville,IL,60564,2.0
ELEC,Geneva,IL,60134,2.0
ELEC,Buffalo Grove,IL,60089,2.0
ELEC,Elmwood Park,IL,60302,2.0
ELEC,Mukilteo,WA,98275,2.0
ELEC,Buffalo Grove,IL,60089,2.0
ELEC,Covington,WA,98042,2.0
ELEC,Burien,WA,98166,2.0
ELEC,Federal Way,WA,98003,2.0
ELEC,Federal Way,WA,98023,2.0
ELEC,Tukwila,WA,98168,2.0
ELEC,Troutdale,OR,97060,2.0
ELEC,Milwaukie,OR,97222,2.0
ELEC,Gladstone,OR,97027,2.0
ELEC,Portland,OR,97229,2.0
ELEC,Hyannis,MA,2601,2.0
ELEC,Sterling,VA,20166,2.0
ELEC,Los Angeles,CA,90049,2.0
ELEC,Melrose Park,IL,60160,2.0
ELEC,Centreville,VA,20121,4.0
ELEC,Chicago,IL,60639,4.0
ELEC,Northborough,MA,1532,2.0
ELEC,West Seattle,WA,98119,2.0
ELEC,Norwalk,CT,6854,2.0
ELEC,Happy Valley,OR,97086,2.0
ELEC,Fresno,CA,93721,4.0
ELEC,Columbus,OH,43215,20.0
ELEC,Pasadena,CA,91101,14.0
ELEC,Warrenton,MO,63383,2.0
ELEC,Warrenton,MO,63383,1.0
ELEC,Atlanta,GA,30324,1.0
ELEC,New Albany,OH,43054,2.0
ELEC,Columbus,OH,43230,2.0
ELEC,New Albany,OH,43054,2.0
ELEC,Fairfield,CT,6824,8.0
ELEC,Fairfield,CT,6824,12.0
ELEC,Spokane,WA,99224,8.0
ELEC,New River,AZ,85087,10.0
ELEC,Rochester,NH,3867,8.0
ELEC,Decatur,GA,30032,2.0
ELEC,Saint Paul,MN,55117,1.0
ELEC,Spring House,PA,19477,2.0
ELEC,Winter Park,FL,32792,1.0
ELEC,Hesperia,CA,92345,10.0
ELEC,Bishop,CA,93514,4.0
ELEC,Buena Park,CA,90621,6.0
ELEC,Burbank,CA,91505,4.0
ELEC,Royalton,VT,5068,9.0
ELEC,Delhi,CA,95315,5.0
ELEC,Oxnard,CA,93036,4.0
ELEC,Oxnard,CA,93036,2.0
ELEC,Fillmore,CA,93015,2.0
ELEC,Oxnard,CA,93036,1.0
ELEC,Oxnard,CA,93036,1.0
ELEC,Oxnard,CA,93036,1.0
ELEC,Oxnard,CA,93036,1.0
ELEC,Simi Valley,CA,93063,2.0
ELEC,Simi Valley,CA,93065,1.0
ELEC,Ventura,CA,93001,1.0
ELEC,Kansas City,MO,64108,2.0
ELEC,Grand Rapids,MI,49548,2.0
ELEC,Grand Rapids,MI,49548,2.0
ELEC,Aspen,CO,81611,2.0
ELEC,Oxford,PA,19363,2.0
ELEC,Oxford,PA,19363,2.0
ELEC,Lansing,MI,48906,2.0
ELEC,Lilesville,NC,28091,1.0
ELEC,Kalamazoo,MI,49001,2.0
ELEC,Ludington,MI,49431,2.0
ELEC,Hilton Head Island,SC,29928,1.0
ELEC,Los Angeles,CA,90012,26.0
ELEC,Los Angeles,CA,90012,33.0
ELEC,Kirkland,WA,98034,1.0
ELEC,Raeford,NC,28376,2.0
ELEC,Bethlehem,PA,18015,2.0
ELEC,Pittsburgh,PA,15206,2.0
ELEC,Pittsburgh,PA,15212,2.0
ELEC,Gardnerville,NV,89410,2.0
ELEC,Atlanta,GA,30326,2.0
ELEC,Atlanta,GA,30329,2.0
ELEC,Hilliard,OH,43026,2.0
ELEC,Hilliard,OH,43026,2.0
ELEC,Bethlehem,PA,18020,2.0
ELEC,Marion,AR,72364,1.0
ELEC,Edgewater,CO,80214,6.0
ELEC,Gilroy,CA,95020,8.0
ELEC,Willows,CA,95988,4.0
ELEC,Cantil,CA,93519,2.0
ELEC,Los Angeles,CA,90012,1.0
ELEC,Canoga Park,CA,91304,1.0
ELEC,Chatsworth,CA,91311,1.0
ELEC,San Fernando,CA,91340,1.0
ELEC,Mission Hills,CA,91345,1.0
ELEC,Sherman Oaks,CA,91423,1.0
ELEC,North Hollywood,CA,91605,1.0
ELEC,Wilmington,CA,90744,1.0
ELEC,San Pedro,CA,90731,1.0
ELEC,San Pedro,CA,90731,1.0
ELEC,San Pedro,CA,90731,1.0
ELEC,North Hollywood,CA,91602,1.0
ELEC,Van Nuys,CA,91402,1.0
ELEC,Los Angeles,CA,90047,1.0
ELEC,Woodland Hills,CA,91364,1.0
ELEC,Chatsworth,CA,91311,1.0
ELEC,Los Angeles,CA,90042,1.0
ELEC,Van Nuys,CA,91411,1.0
ELEC,Los Angeles,CA,90007,1.0
ELEC,Canoga Park,CA,91303,1.0
ELEC,Chatsworth,CA,91311,1.0
ELEC,Chatsworth,CA,91311,1.0
ELEC,Clearwater,FL,34625,4.0
ELEC,Los Angeles,CA,90023,5.0
ELEC,Los Angeles,CA,90039,18.0
ELEC,New York City,NY,10309,12.0
ELEC,Skowhegan,ME,4976,8.0
ELEC,Waterbury,CT,6706,8.0
ELEC,Milford,CT,6460,2.0
ELEC,Milford,CT,6460,2.0
ELEC,Atlanta,GA,30346,4.0
ELEC,Atlanta,GA,30346,2.0
ELEC,Atlanta,GA,30346,2.0
ELEC,Atlanta,GA,30339,4.0
ELEC,Kapolei,HI,96707,2.0
ELEC,Honolulu,HI,96814,2.0
ELEC,Honolulu,HI,96814,2.0
ELEC,Honolulu,HI,96814,2.0
ELEC,Honolulu,HI,96814,1.0
ELEC,Honolulu,HI,96814,2.0
ELEC,Honolulu,HI,96814,1.0
ELEC,Aurora,IL,60504,2.0
ELEC,Bolingbrook,IL,60440,2.0
ELEC,Bolingbrook,IL,60440,2.0
ELEC,Chicago,IL,60612,2.0
ELEC,Northbrook,IL,60062,1.0
ELEC,Northbrook,IL,60062,2.0
ELEC,Northbrook,IL,60062,2.0
ELEC,Northbrook,IL,60062,2.0
ELEC,Vernon Hills,IL,60061,2.0
ELEC,Vernon Hills,IL,60061,2.0
ELEC,Vernon Hills,IL,60061,2.0
ELEC,West Dundee,IL,60118,2.0
ELEC,Lombard,IL,60148,2.0
ELEC,Oak Brook,IL,60523,2.0
ELEC,Oak Brook,IL,60523,2.0
ELEC,Oak Brook,IL,60523,2.0
ELEC,Oak Brook,IL,60523,2.0
ELEC,Oak Brook,IL,60523,2.0
ELEC,Natick,MA,1760,3.0
ELEC,Natick,MA,1760,1.0
ELEC,Natick,MA,1760,1.0
ELEC,Natick,MA,1760,2.0
ELEC,Marlborough,MA,1752,2.0
ELEC,Baltimore,MD,21236,2.0
ELEC,Baltimore,MD,21236,4.0
ELEC,Woodbridge,NJ,7095,2.0
ELEC,Hicksville,NY,11801,2.0
ELEC,Hicksville,NY,11801,2.0
ELEC,Dallas,TX,75202,9.0
ELEC,Fairport,NY,14450,5.0
ELEC,Fairport,NY,14452,1.0
ELEC,Fairport,NY,14450,6.0
ELEC,Fairport,NY,14450,2.0
ELEC,Los Angeles,CA,90010,8.0
ELEC,Los Angeles,CA,90010,9.0
ELEC,Novato,CA,94949,2.0
ELEC,Los Angeles,CA,90007,2.0
ELEC,Bethlehem,PA,18015,2.0
ELEC,North Tonawanda,NY,14120,2.0
ELEC,Cookeville,TN,38506,2.0
ELEC,Greenville,SC,29601,2.0
ELEC,Patchogue,NY,11772,2.0
ELEC,Chicago,IL,60607,3.0
ELEC,Troy,NY,12180,2.0
ELEC,Vashon,WA,98070,2.0
ELEC,Lubbock,TX,79424,1.0
ELEC,Willow Grove,PA,19090,2.0
ELEC,Glenmont,NY,12077,2.0
ELEC,Malta,NY,12020,2.0
ELEC,Schenectady,NY,12302,2.0
ELEC,Clifton Park,NY,12065,2.0
ELEC,Las Vegas,NV,89123,2.0
ELEC,Austin,TX,78729,2.0
ELEC,Nottingham,MD,21236,2.0
ELEC,Los Angeles,CA,90015,1.0
ELEC,Los Angeles,CA,90019,1.0
ELEC,Frankfort,MI,49635,2.0
ELEC,Alamo,NV,89001,1.0
ELEC,Fort Dodge,IA,50501,2.0
ELEC,Emmetsburg,IA,50536,2.0
ELEC,Sheldon,IA,51201,2.0
ELEC,Lakeland,FL,33815,2.0
ELEC,Indian Rocks Beach,FL,33785,1.0
ELEC,Apopka,FL,32712,1.0
ELEC,Clearwater,FL,33767,1.0
ELEC,Los Angeles,CA,90010,10.0
ELEC,Los Angeles,CA,90010,2.0
ELEC,Princeton,NJ,8540,2.0
ELEC,Rensselaer,NY,12144,2.0
ELEC,Rensselaer,NY,12144,2.0
ELEC,West Chester,PA,19382,2.0
ELEC,Newark,OH,43055,2.0
ELEC,Saint Paul,MN,55102,2.0
ELEC,Saint Paul,MN,55102,2.0
ELEC,Houston,TX,77019,2.0
ELEC,Los Angeles,CA,91343,1.0
ELEC,Memphis,TN,38133,2.0
ELEC,Chicago,IL,60612,3.0
ELEC,Leesburg,FL,34748,1.0
ELEC,Seneca,SC,29678,2.0
ELEC,Snow Hill,NC,28580,2.0
ELEC,St. Louis Park,MN,55416,2.0
ELEC,McClellan Park,CA,95652,2.0
ELEC,Reading,PA,19610,2.0
ELEC,Leavenworth,KS,66048,2.0
ELEC,Leavenworth,KS,66048,2.0
ELEC,Omaha,NE,68102,2.0
ELEC,Hulbert,OK,74441,1.0
ELEC,Bentonville,AR,72712,1.0
ELEC,Columbia,MD,21045,1.0
ELEC,Hanover,NH,3755,2.0
ELEC,Los Angeles,CA,90015,1.0
ELEC,Los Angeles,CA,91356,1.0
ELEC,Los Angeles,CA,91364,1.0
ELEC,Los Angeles,CA,91352,1.0
ELEC,Los Angeles,CA,91402,1.0
ELEC,Los Angeles,CA,91602,1.0
ELEC,Pasadena,CA,91105,16.0
ELEC,Bellevue,WA,98007,2.0
ELEC,Washington,DC,20001,6.0
ELEC,Jensen Beach,FL,34957,4.0
ELEC,Atlanta,GA,30311,2.0
ELEC,Erie,PA,16507,2.0
ELEC,Harrison,NJ,7029,2.0
ELEC,Blanchard,MI,49310,2.0
ELEC,Florence,KY,41042,2.0
ELEC,Pismo Beach,CA,93449,4.0
ELEC,Truckee,CA,96161,4.0
ELEC,Phoenix,AZ,85018,2.0
ELEC,Springfield,MO,65807,2.0
ELEC,Shippensburg,PA,17257,2.0
ELEC,Raleigh,NC,27606,2.0
ELEC,Raleigh,NC,27606,2.0
ELEC,Raleigh,NC,27606,2.0
ELEC,Raleigh,NC,27606,2.0
ELEC,Raleigh,NC,27606,2.0
ELEC,Raleigh,NC,27607,2.0
ELEC,Raleigh,NC,27606,2.0
ELEC,Los Angeles,CA,91326,1.0
ELEC,Lakeland,FL,33803,2.0
ELEC,Kearny,NJ,7032,4.0
ELEC,Annapolis Junction,MD,20701,2.0
ELEC,Methuen,MA,1844,2.0
ELEC,Columbus,OH,43215,2.0
ELEC,Cherry Hill,NJ,8002,2.0
ELEC,Grand Terrace,CA,92313,1.0
ELEC,Boulder,CO,80301,2.0
ELEC,Boston,MA,2128,2.0
ELEC,Boston,MA,2128,2.0
ELEC,Tannersville,NY,12485,2.0
ELEC,Tannersville,NY,12485,2.0
ELEC,Honesdale,PA,18431,2.0
ELEC,Valhalla,NY,10595,2.0
ELEC,Valley Stream,NY,11581,5.0
ELEC,Forks,WA,98331,2.0
ELEC,Paso Robles,CA,93446,16.0
ELEC,Plano,TX,75024,2.0
ELEC,Atlanta,GA,30324,2.0
ELEC,Bedminster,NJ,7921,2.0
ELEC,Albany,NY,12203,2.0
ELEC,Douglas,MI,49406,2.0
ELEC,Greenville,SC,29601,2.0
ELEC,Arlington,MA,2476,2.0
ELEC,Jacksonville,FL,32246,1.0
ELEC,Los Angeles,CA,90046,1.0
ELEC,Cincinnati,OH,45227,2.0
ELEC,Hollister,CA,95023,1.0
ELEC,Salinas,CA,93901,4.0
ELEC,Basking Ridge,NJ,7920,2.0
ELEC,Cupertino,CA,95014,1.0
ELEC,Ogden,UT,84404,2.0
ELEC,Ogden,UT,84404,2.0
ELEC,Cedar Park,TX,78613,2.0
ELEC,Worcester,MA,1606,2.0
ELEC,Greenwood,IN,46142,1.0
ELEC,Los Angeles,CA,90019,1.0
ELEC,Waterloo,IA,50701,2.0
ELEC,Clarinda,IA,51632,2.0
ELEC,Orovada,NV,89425,2.0
ELEC,Aberdeen,MD,21001,6.0
ELEC,San Diego,CA,92123,4.0
ELEC,Atlanta,GA,30340,2.0
ELEC,Northampton,MA,1060,2.0
ELEC,Newtown Square,PA,19073,2.0
ELEC,Arlington,VA,22209,2.0
ELEC,Milton,MA,2186,2.0
ELEC,Pembroke,NC,28372,2.0
ELEC,Pittsburgh,PA,15212,10.0
ELEC,Kapolei,HI,96707,2.0
ELEC,Boulder,CO,80302,2.0
ELEC,Leawood,KS,66224,2.0
ELEC,Erie,PA,16507,2.0
ELEC,Lake Mary,FL,32746,2.0
ELEC,Brantley,AL,36009,2.0
ELEC,Los Angeles,CA,90028,6.0
ELEC,Erwin,TN,37650,2.0
ELEC,Herndon,VA,20170,2.0
ELEC,Farmington,ME,4938,2.0
ELEC,Seal Beach,CA,90740,1.0
ELEC,Edmond,OK,73003,2.0
ELEC,Boston,MA,2128,2.0
ELEC,Seattle,WA,98108,1.0
ELEC,Reno,NV,89501,2.0
ELEC,Somerville,MA,2145,4.0
ELEC,Kissimmee,FL,34747,8.0
ELEC,Wareham,MA,2571,12.0
ELEC,Southold,NY,11971,2.0
ELEC,Moses Lake,WA,98837,12.0
ELEC,Mesquite,TX,75150,4.0
ELEC,The Woodlands,TX,77380,1.0
ELEC,The Woodlands,TX,77380,2.0
ELEC,The Woodlands,TX,77380,4.0
ELEC,The Woodlands,TX,77380,2.0
ELEC,Chantilly,VA,20151,2.0
ELEC,Springfield,VA,22150,2.0
ELEC,Springfield,VA,22150,2.0
ELEC,Springfield,VA,22150,2.0
ELEC,Tukwila,WA,98188,3.0
ELEC,Lynnwood,WA,98037,2.0
ELEC,Lynnwood,WA,98037,4.0
ELEC,Lynnwood,WA,98037,1.0
ELEC,Chula Vista,CA,91915,1.0
ELEC,Chula Vista,CA,91915,4.0
ELEC,La Mesa,CA,91941,2.0
ELEC,El Cajon,CA,92020,2.0
ELEC,San Diego,CA,92103,2.0
ELEC,San Diego,CA,92110,1.0
ELEC,San Diego,CA,92111,2.0
ELEC,La Jolla,CA,92037,4.0
ELEC,Tyler Riverside,CA,92503,2.0
ELEC,Tyler Riverside,CA,92503,2.0
ELEC,Orange,CA,92869,2.0
ELEC,Santa Ana,CA,92705,2.0
ELEC,Santa Ana,CA,92705,2.0
ELEC,Santa Ana,CA,92705,2.0
ELEC,Irvine,CA,92604,2.0
ELEC,Costa Mesa,CA,92627,2.0
ELEC,Huntington Beach,CA,92648,2.0
ELEC,Huntington Beach,CA,92648,2.0
ELEC,Huntington Beach,CA,92647,2.0
ELEC,Frisco,TX,75034,2.0
ELEC,Tigard,OR,97223,2.0
ELEC,Ridgefield,WA,98642,2.0
ELEC,Westminster,CA,92683,2.0
ELEC,Westminster,CA,92683,2.0
ELEC,Long Beach,CA,90803,1.0
ELEC,Long Beach,CA,90803,2.0
ELEC,Long Beach,CA,90803,1.0
ELEC,Long Beach,CA,90803,1.0
ELEC,Long Beach,CA,90808,3.0
ELEC,Long Beach,CA,90808,2.0
ELEC,Torrance,CA,90503,1.0
ELEC,Torrance,CA,90503,1.0
ELEC,Hermosa Beach,CA,90254,2.0
ELEC,Manhattan Beach,CA,90266,3.0
ELEC,Los Angeles,CA,90064,2.0
ELEC,Los Angeles,CA,90024,4.0
ELEC,Los Angeles,CA,90035,2.0
ELEC,Los Angeles,CA,90036,1.0
ELEC,Los Angeles,CA,90017,2.0
ELEC,Pasadena,CA,91101,2.0
ELEC,Pasadena,CA,91105,2.0
ELEC,Glendale,CA,91206,3.0
ELEC,Glendale,CA,91210,28.0
ELEC,North Hollywood,CA,91601,1.0
ELEC,Northridge,CA,91324,2.0
ELEC,Northridge,CA,91324,1.0
ELEC,Santa Barbara,CA,93101,2.0
ELEC,San Jose,CA,95122,2.0
ELEC,San Jose,CA,95122,2.0
ELEC,Newark,CA,94560,1.0
ELEC,Millbrae,CA,94030,2.0
ELEC,Daly City,CA,94015,4.0
ELEC,Daly City,CA,94015,4.0
ELEC,San Francisco,CA,94132,2.0
ELEC,Oakland,CA,94621,2.0
ELEC,San Leandro,CA,94578,2.0
ELEC,Hayward,CA,94545,1.0
ELEC,Hayward,CA,94545,2.0
ELEC,Pleasanton,CA,94588,2.0
ELEC,Pleasanton,CA,94588,2.0
ELEC,Brentwood,CA,94513,2.0
ELEC,Concord,CA,94520,2.0
ELEC,Concord,CA,94520,2.0
ELEC,Concord,CA,94520,2.0
ELEC,Novato,CA,94947,1.0
ELEC,Novato,CA,94945,2.0
ELEC,Novato,CA,94945,2.0
ELEC,Novato,CA,94945,2.0
ELEC,Napa,CA,94559,2.0
ELEC,Fairfield,CA,94533,2.0
ELEC,Dania Beach,FL,33004,4.0
ELEC,Los Angeles,CA,90010,4.0
ELEC,Lenoir,NC,28645,2.0
ELEC,Springdale,AR,72762,2.0
ELEC,Evergreen,NC,28438,1.0
ELEC,Austin,TX,78717,2.0
ELEC,ChampionsGate,FL,33896,1.0
ELEC,Mojave,CA,93501,4.0
ELEC,Los Angeles,CA,90064,1.0
ELEC,Los Angeles,CA,90064,1.0
ELEC,Los Angeles,CA,90045,1.0
ELEC,Los Angeles,CA,90032,1.0
ELEC,Los Angeles,CA,90020,1.0
ELEC,Los Angeles,CA,90047,1.0
ELEC,Rochester,NY,14618,1.0
ELEC,Los Angeles,CA,90026,1.0
ELEC,Los Angeles,CA,90012,1.0
ELEC,Los Angeles,CA,90027,1.0
ELEC,Los Angeles,CA,90047,1.0
ELEC,Los Angeles,CA,90035,1.0
ELEC,Los Angeles,CA,90025,1.0
ELEC,Los Angeles,CA,90291,1.0
ELEC,Los Angeles,CA,91342,1.0
ELEC,Los Angeles,CA,91311,1.0
ELEC,Encino,CA,91436,1.0
ELEC,Santa Monica,CA,90402,1.0
ELEC,Los Angeles,CA,90012,1.0
ELEC,Los Angeles,CA,90047,1.0
ELEC,Los Angeles,CA,90061,1.0
ELEC,Los Angeles,CA,91335,1.0
